"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","type"
"694","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","~","heart_latent_pc2","a",0.0197472143495782,0.0411498153556176,0.000793492002853027,0.0387009366963034,0.0533786405538919,FALSE,"mo"
"697","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0748258267494976,3.77475828372553e-15,0.0561758275661524,0.0934758259328428,9.75864575634492e-15,TRUE,"mo"
"698","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","b",0.00795837753424053,0.37789651386396,-0.00973102009804544,0.0256477751665265,0.424664455228331,FALSE,"mo"
"701","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","de",":=","c","de",0.0748258267494976,3.77475828372553e-15,0.0561758275661524,0.0934758259328428,9.75864575634492e-15,TRUE,"mo"
"702","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","ie",":=","a*b","ie",0.000157155787043516,0.418223031939247,-0.000223346569531836,0.000537658143618867,0.46430647545859,FALSE,"mo"
"703","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","te",":=","c+a*b","te",0.0749829825365411,3.33066907387547e-15,0.0563359375405903,0.093630027532492,9.05621849846731e-15,TRUE,"mo"
"704","brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00209588604943701,0.420547910249645,-0.00300406287097612,0.00719583496985015,0.466183855295574,FALSE,"mo"
"705","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","~","heart_latent_pc2","a",0.0103112660860559,0.271792284378034,-0.00807884421172784,0.0287013763838397,0.311618433608798,FALSE,"mo"
"708","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0746425445527036,4.2188474935756e-15,0.0560037232524843,0.0932813658529229,1.04301254841171e-14,TRUE,"mo"
"709","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","b",0.0330154341014183,0.000382315538431488,0.0147977904433737,0.0512330777594629,0.000649406647843786,TRUE,"mo"
"712","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","de",":=","c","de",0.0746425445527036,4.2188474935756e-15,0.0560037232524843,0.0932813658529229,1.04301254841171e-14,TRUE,"mo"
"713","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","ie",":=","a*b","ie",0.000340430925966369,0.293797882907388,-0.00029513347017936,0.000975995322112098,0.335862502043191,FALSE,"mo"
"714","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","te",":=","c+a*b","te",0.07498297547867,3.33066907387547e-15,0.05633593048001,0.09363002047733,9.05621849846731e-15,TRUE,"mo"
"715","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00454010958878538,0.296142127030817,-0.00397725587135105,0.0130574750489218,0.338218221166407,FALSE,"mo"
"716","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","~","heart_latent_pc2","a",0.0106012587713138,0.265769777364265,-0.0080696775783648,0.0292721951209924,0.304951125197218,FALSE,"mo"
"719","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0746604992118144,4.2188474935756e-15,0.0560204623379171,0.0933005360857117,1.04301254841171e-14,TRUE,"mo"
"720","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","b",0.0304187804137806,0.000893100629925536,0.0124729370001208,0.0483646238274404,0.00146623998506748,TRUE,"mo"
"723","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","de",":=","c","de",0.0746604992118144,4.2188474935756e-15,0.0560204623379171,0.0933005360857117,1.04301254841171e-14,TRUE,"mo"
"724","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","ie",":=","a*b","ie",0.00032247736267426,0.29133234278869,-0.000276501052546975,0.000921455777895494,0.333501849215691,FALSE,"mo"
"725","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","te",":=","c+a*b","te",0.0749829765744887,3.33066907387547e-15,0.0563359316324179,0.0936300215165594,9.05621849846731e-15,TRUE,"mo"
"726","brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0043006743317786,0.293851148966408,-0.00372931612928745,0.0123306647928447,0.335862502043191,FALSE,"mo"
"727","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","~","heart_latent_pc2","a",-0.0274074178128383,0.00459325488509665,-0.0463603831267184,-0.00845445249895824,0.00692992608818172,TRUE,"mo"
"730","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0747583852547476,3.99680288865056e-15,0.0561052722617132,0.0934114982477819,1.01542263371416e-14,TRUE,"mo"
"731","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","b",-0.0081946997577603,0.3638017586646,-0.0258805550980957,0.00949115558257508,0.409764461711812,FALSE,"mo"
"734","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","de",":=","c","de",0.0747583852547476,3.99680288865056e-15,0.0561052722617132,0.0934114982477819,1.01542263371416e-14,TRUE,"mo"
"735","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","ie",":=","a*b","ie",0.000224595560111702,0.387143493193227,-0.000284417506988057,0.00073360862721146,0.434061035432346,FALSE,"mo"
"736","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","te",":=","c+a*b","te",0.0749829808148593,3.33066907387547e-15,0.056335935882325,0.0936300257473936,9.05621849846731e-15,TRUE,"mo"
"737","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00299528716611375,0.389893586398174,-0.00383256142492432,0.00982313575715182,0.435815703337169,FALSE,"mo"
"738","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","~","heart_latent_pc2","a",-0.013580361818281,0.160322637649853,-0.0325385250852181,0.00537780144865604,0.190496445866668,FALSE,"mo"
"741","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0748321608501153,3.77475828372553e-15,0.0561844708461742,0.0934798508540565,9.75864575634492e-15,TRUE,"mo"
"742","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","b",-0.0111057287230631,0.218436288893139,-0.0287923177232011,0.00658086027707493,0.254813466266303,FALSE,"mo"
"745","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","de",":=","c","de",0.0748321608501153,3.77475828372553e-15,0.0561844708461742,0.0934798508540565,9.75864575634492e-15,TRUE,"mo"
"746","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","ie",":=","a*b","ie",0.000150819814314873,0.354734928133483,-0.000168595903796683,0.000470235532426429,0.400164938101498,FALSE,"mo"
"747","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","te",":=","c+a*b","te",0.0749829806644302,3.33066907387547e-15,0.0563359357446993,0.0936300255841611,9.05621849846731e-15,TRUE,"mo"
"748","brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00201138729053508,0.357663186070271,-0.00227446947168803,0.0062972440527582,0.403159039624037,FALSE,"mo"
"749","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","~","heart_latent_pc2","a",0.0108685075898841,0.262894299133473,-0.00815822666476966,0.029895241844538,0.302123057832296,FALSE,"mo"
"752","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0748148212537163,3.77475828372553e-15,0.0561687870505293,0.0934608554569033,9.75864575634492e-15,TRUE,"mo"
"753","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","b",0.0154723091285648,0.0852667839091377,-0.00214925879470469,0.0330938770518342,0.105489856291288,FALSE,"mo"
"756","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","de",":=","c","de",0.0748148212537163,3.77475828372553e-15,0.0561687870505293,0.0934608554569033,9.75864575634492e-15,TRUE,"mo"
"757","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","ie",":=","a*b","ie",0.00016816090919684,0.348023464275703,-0.00018305262668023,0.000519374445073909,0.393499243619953,FALSE,"mo"
"758","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","te",":=","c+a*b","te",0.0749829821629132,3.33066907387547e-15,0.0563359371707696,0.0936300271550567,9.05621849846731e-15,TRUE,"mo"
"759","brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00224265432430364,0.350718948466813,-0.00246752793750487,0.00695283658611215,0.395938275667445,FALSE,"mo"
"760","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","~","heart_latent_pc2","a",0.00538125761447694,0.574164388562591,-0.0133881437844039,0.0241506590133578,0.616043629157966,FALSE,"mo"
"763","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0749502589476786,3.33066907387547e-15,0.0563032520388275,0.0935972658565297,9.05621849846731e-15,TRUE,"mo"
"764","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","b",0.00607908038312942,0.504881172091724,-0.0117887285605081,0.023946889326767,0.549319677623466,FALSE,"mo"
"767","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","de",":=","c","de",0.0749502589476786,3.33066907387547e-15,0.0563032520388275,0.0935972658565297,9.05621849846731e-15,TRUE,"mo"
"768","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","ie",":=","a*b","ie",3.27130976007326e-05,NA,3.27130976007326e-05,3.27130976007326e-05,NA,FALSE,"mo"
"769","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","te",":=","c+a*b","te",0.0749829720452793,3.33066907387547e-15,0.0563359271167882,0.0936300169737705,9.05621849846731e-15,TRUE,"mo"
"770","brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.000436273685990713,0.667805382052068,-0.00155616935625463,0.00242871672823606,0.699175599287254,FALSE,"mo"
"771","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","~","heart_latent_pc2","a",0.0195217929958946,0.0438644841312099,0.000536814908681262,0.038506771083108,0.0566005755763244,FALSE,"mo"
"774","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0743889860665301,5.32907051820075e-15,0.0557465415648898,0.0930314305681703,1.2829889905521e-14,TRUE,"mo"
"775","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","b",0.0304271961123147,0.0007256140976446,0.0127818520713345,0.0480725401532949,0.0012060772176669,TRUE,"mo"
"778","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","de",":=","c","de",0.0743889860665301,5.32907051820075e-15,0.0557465415648898,0.0930314305681703,1.2829889905521e-14,TRUE,"mo"
"779","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","ie",":=","a*b","ie",0.000593993423950098,0.0834835621863153,-7.8638359771034e-05,0.00126662520767123,0.103632337532548,FALSE,"mo"
"780","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","te",":=","c+a*b","te",0.0749829794904802,3.33066907387547e-15,0.056335934504305,0.0936300244766554,9.05621849846731e-15,TRUE,"mo"
"781","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00792171007322416,0.089240960774071,-0.00121453014998062,0.0170579502964289,0.109926299815649,FALSE,"mo"
"782","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","~","heart_latent_pc2","a",-0.0212873049069477,0.0271442316663748,-0.0401710039135877,-0.00240360590030763,0.0361023189703773,TRUE,"mo"
"785","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0753702904731076,2.44249065417534e-15,0.0567232609701066,0.0940173199761086,9.05621849846731e-15,TRUE,"mo"
"786","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","b",0.0181940707279746,0.0445329835737904,0.000444429749419037,0.0359437117065303,0.0573625383862047,FALSE,"mo"
"789","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","de",":=","c","de",0.0753702904731076,2.44249065417534e-15,0.0567232609701066,0.0940173199761086,9.05621849846731e-15,TRUE,"mo"
"790","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","ie",":=","a*b","ie",-0.000387302731084968,0.137208527371483,-0.000898045036597441,0.000123439574427505,0.164627849725491,FALSE,"mo"
"791","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","te",":=","c+a*b","te",0.0749829877420227,3.33066907387547e-15,0.056335942758617,0.0936300327254284,9.05621849846731e-15,TRUE,"mo"
"792","brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",-0.00516520803915515,0.1451475627125,-0.0121140114929566,0.00178359541464629,0.173164691605911,FALSE,"mo"
"793","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","~","heart_latent_pc2","a",0.0267348367913881,0.00543252926518267,0.00788752297116727,0.045582150611609,0.00809650511558633,TRUE,"mo"
"796","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0742182111745255,6.21724893790088e-15,0.0555714438064423,0.0928649785426086,1.48226469816081e-14,TRUE,"mo"
"797","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","b",0.0286050698610351,0.00160721889611959,0.0108326033424013,0.046377536379669,0.0025709434412019,TRUE,"mo"
"800","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","de",":=","c","de",0.0742182111745255,6.21724893790088e-15,0.0555714438064423,0.0928649785426086,1.48226469816081e-14,TRUE,"mo"
"801","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","ie",":=","a*b","ie",0.00076475187414103,0.0370266087858222,4.60238483884016e-05,0.00148347989989366,0.0483713512646043,TRUE,"mo"
"802","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","te",":=","c+a*b","te",0.0749829630486665,3.33066907387547e-15,0.0563359180324836,0.0936300080648494,9.05621849846731e-15,TRUE,"mo"
"803","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0101990084553565,0.0427691982276983,0.000332219615187123,0.0200657972955258,0.055284262383958,FALSE,"mo"
"804","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","~","heart_latent_pc2","a",0.00593520105359831,0.534994938680582,-0.01281527217063,0.0246856742778267,0.579085765120777,FALSE,"mo"
"807","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0748499541472906,3.5527136788005e-15,0.0562070540170402,0.0934928542775409,9.45034687434998e-15,TRUE,"mo"
"808","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","b",0.0224125818249649,0.0140055180160918,0.00453481418780107,0.0402903494621286,0.0195466005708455,TRUE,"mo"
"811","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","de",":=","c","de",0.0748499541472906,3.5527136788005e-15,0.0562070540170402,0.0934928542775409,9.45034687434998e-15,TRUE,"mo"
"812","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","ie",":=","a*b","ie",0.00013302317926139,0.547494924844173,-0.000300414513779467,0.000566460872302246,0.590876767751855,FALSE,"mo"
"813","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","te",":=","c+a*b","te",0.074982977326552,3.33066907387547e-15,0.0563359323513838,0.09363002230172,9.05621849846731e-15,TRUE,"mo"
"814","brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0017740450433446,0.548012991485021,-0.00401392116209507,0.00756201124878426,0.5910022804065,FALSE,"mo"
"815","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","~","heart_latent_pc2","a",0.0785746324339993,2.22044604925031e-16,0.0599293513432512,0.0972199135247474,7.96652716694442e-15,TRUE,"mo"
"818","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0724443029844699,3.08642000845794e-14,0.0537493996386876,0.0911392063302522,7.08287649366868e-14,TRUE,"mo"
"819","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","b",0.0323091241254224,0.000402919326003115,0.0144115040458898,0.050206744204955,0.000682827567454588,TRUE,"mo"
"822","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","de",":=","c","de",0.0724443029844699,3.08642000845794e-14,0.0537493996386876,0.0911392063302522,7.08287649366868e-14,TRUE,"mo"
"823","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","ie",":=","a*b","ie",0.00253867755241952,0.00114963830542059,0.00100820070353093,0.00406915440130812,0.00186863861577202,TRUE,"mo"
"824","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","te",":=","c+a*b","te",0.0749829805368895,3.33066907387547e-15,0.0563359355390305,0.0936300255347484,9.05621849846731e-15,TRUE,"mo"
"825","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0338567170075424,0.00256312607700737,0.0118531970557778,0.055860236959307,0.00398557976667848,TRUE,"mo"
"826","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","~","heart_latent_pc2","a",0.0278528553956787,0.00369577004577182,0.00904812881271365,0.0466575819786437,0.00565710482552585,TRUE,"mo"
"829","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0748956951616615,3.5527136788005e-15,0.056241974118914,0.093549416204409,9.45034687434998e-15,TRUE,"mo"
"830","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","b",0.00313357730610766,0.730443812236659,-0.0146924627349291,0.0209596173471445,0.752966256342064,FALSE,"mo"
"833","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","de",":=","c","de",0.0748956951616615,3.5527136788005e-15,0.056241974118914,0.093549416204409,9.45034687434998e-15,TRUE,"mo"
"834","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","ie",":=","a*b","ie",8.72790755781971e-05,0.732251119248752,-0.000412713775849061,0.000587271927005455,0.754021628096926,FALSE,"mo"
"835","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","te",":=","c+a*b","te",0.0749829742372397,3.33066907387547e-15,0.0563359292343044,0.093630019240175,9.05621849846731e-15,TRUE,"mo"
"836","brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00116398524419762,0.732492798470773,-0.00551036464330307,0.0078383351316983,0.754021628096926,FALSE,"mo"
"837","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","~","heart_latent_pc2","a",-0.0319657530132978,0.00085320963760549,-0.0507522733117116,-0.013179232714884,0.00140703069161174,TRUE,"mo"
"840","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0753699844119686,2.44249065417534e-15,0.0567163050914932,0.094023663732444,9.05621849846731e-15,TRUE,"mo"
"841","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","b",0.0121068785578199,0.183437636975391,-0.00573122645254935,0.0299449835681891,0.216736356619117,FALSE,"mo"
"844","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","de",":=","c","de",0.0753699844119686,2.44249065417534e-15,0.0567163050914932,0.094023663732444,9.05621849846731e-15,TRUE,"mo"
"845","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","ie",":=","a*b","ie",-0.000387005489741261,0.216644837692985,-0.00100094107692939,0.000226930097446872,0.252924250989191,FALSE,"mo"
"846","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","te",":=","c+a*b","te",0.0749829789222274,3.33066907387547e-15,0.0563359339453846,0.0936300238990701,9.05621849846731e-15,TRUE,"mo"
"847","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",-0.00516124452914393,0.222640110941362,-0.0134560696677459,0.00313358060945799,0.259306099124896,FALSE,"mo"
"848","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","~","heart_latent_pc2","a",-0.0364017770309795,0.000109270781613269,-0.0548421192124916,-0.0179614348494673,0.000192039808546139,TRUE,"mo"
"851","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","cog_latent_g","~","heart_latent_pc2","c",0.0745276585534397,4.88498130835069e-15,0.0558694713157714,0.0931858457911081,1.17993555083479e-14,TRUE,"mo"
"852","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","cog_latent_g","~","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","b",-0.0125081800158889,0.177249814594973,-0.0306776770443728,0.00566131701259505,0.209931141118523,FALSE,"mo"
"855","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","de",":=","c","de",0.0745276585534397,4.88498130835069e-15,0.0558694713157714,0.0931858457911081,1.17993555083479e-14,TRUE,"mo"
"856","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","ie",":=","a*b","ie",0.00045531998000174,0.202680621319855,-0.000245186117999406,0.00115582607800289,0.237753743190994,FALSE,"mo"
"857","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","te",":=","c+a*b","te",0.0749829785334414,3.33066907387547e-15,0.0563359335302597,0.0936300235366232,9.05621849846731e-15,TRUE,"mo"
"858","brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.00607231119524911,0.208320417273922,-0.00338686615677389,0.0155314885472721,0.243786263969721,FALSE,"mo"
"859","brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.left..0.imaging","brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.left..0.imaging","~","heart_latent_pc2","a",-0.0163118588654945,0.0804241723642556,-0.034599299333333,0.00197558160234396,0.100308539789902,FALSE,"mo"
